age,job,marital,education,children,mortgage,empvarrate,conspriceidx,consconfidx,euribor3m,nremployed,y
37,services,married,high.school,1,yes,1.4,94.465,-41.8,4.866,5228.1,no
49,blue-collar,married,basic.4y,3,yes,1.4,94.465,-41.8,4.866,5228.1,no
34,services,married,high.school,2,no,1.4,94.465,-41.8,4.866,5228.1,no
37,services,married,high.school,2,no,1.4,94.465,-41.8,4.866,5228.1,no
29,services,single,high.school,0,yes,1.4,94.465,-41.8,4.866,5228.1,no
26,blue-collar,single,basic.9y,0,yes,1.4,94.465,-41.8,4.866,5228.1,no
31,admin.,married,university.degree,1,no,1.4,94.465,-41.8,4.866,5228.1,yes
50,technician,married,professional.course,1,yes,1.4,94.465,-41.8,4.866,5228.1,no
55,admin.,married,basic.4y,1,no,1.4,94.465,-41.8,4.866,5228.1,no
40,technician,married,basic.9y,4,yes,1.4,94.465,-41.8,4.866,5228.1,no
50,management,married,unknown,5,yes,1.4,94.465,-41.8,4.866,5228.1,no
52,management,divorced,university.degree,0,no,1.4,94.465,-41.8,4.866,5228.1,no
39,services,married,high.school,4,no,1.4,94.465,-41.8,4.866,5228.1,no
31,management,single,university.degree,0,no,1.4,94.465,-41.8,4.866,5228.1,yes
39,admin.,married,high.school,3,yes,1.4,94.465,-41.8,4.866,5228.1,no
38,blue-collar,married,high.school,3,no,1.4,94.465,-41.8,4.866,5228.1,no
38,services,married,basic.4y,5,yes,1.4,94.465,-41.8,4.866,5228.1,no
60,retired,married,professional.course,5,yes,1.4,94.465,-41.8,4.866,5228.1,no
34,technician,single,professional.course,0,no,1.4,94.465,-41.8,4.866,5228.1,no
37,technician,married,university.degree,1,no,1.4,94.465,-41.8,4.866,5228.1,no
32,housemaid,married,basic.6y,1,no,1.4,94.465,-41.8,4.866,5228.1,no
48,management,married,university.degree,3,no,1.4,94.465,-41.8,4.866,5228.1,yes
42,blue-collar,married,basic.4y,1,yes,1.4,94.465,-41.8,4.866,5228.1,no
29,blue-collar,married,basic.9y,4,no,1.4,94.465,-41.8,4.866,5228.1,no
31,technician,married,university.degree,3,no,1.4,94.465,-41.8,4.866,5228.1,yes
40,admin.,married,high.school,3,no,1.4,94.465,-41.8,4.866,5228.1,no
40,admin.,single,unknown,0,no,1.4,94.465,-41.8,4.866,5228.1,no
31,technician,married,university.degree,4,no,1.4,94.465,-41.8,4.866,5228.1,yes
58,entrepreneur,divorced,university.degree,4,no,1.4,94.465,-41.8,4.866,5228.1,yes
40,entrepreneur,married,university.degree,2,no,1.4,94.465,-41.8,4.866,5228.1,yes
48,blue-collar,married,basic.6y,4,no,1.4,94.465,-41.8,4.866,5228.1,no
34,admin.,single,university.degree,0,no,1.4,94.465,-41.8,4.866,5228.1,yes
41,blue-collar,married,basic.4y,1,no,1.4,94.465,-41.8,4.866,5228.1,no
36,blue-collar,single,basic.9y,0,yes,1.4,94.465,-41.8,4.866,5228.1,no
41,blue-collar,married,basic.4y,5,no,1.4,94.465,-41.8,4.866,5228.1,no
37,entrepreneur,married,university.degree,5,unknown,1.4,94.465,-41.8,4.866,5228.1,no
33,admin.,married,university.degree,3,unknown,1.4,94.465,-41.8,4.866,5228.1,no
38,housemaid,married,basic.9y,2,unknown,1.4,94.465,-41.8,4.866,5228.1,no
38,admin.,married,university.degree,0,yes,1.4,94.465,-41.8,4.866,5228.1,no
36,admin.,married,basic.9y,5,yes,1.4,94.465,-41.8,4.866,5228.1,no
34,services,divorced,professional.course,0,yes,1.4,94.465,-41.8,4.866,5228.1,no
45,unknown,married,unknown,3,no,1.4,94.465,-41.8,4.866,5228.1,no
43,admin.,married,university.degree,5,no,1.4,94.465,-41.8,4.866,5228.1,yes
31,technician,single,university.degree,0,yes,1.4,94.465,-41.8,4.866,5228.1,yes
52,management,married,university.degree,0,no,1.4,94.465,-41.8,4.866,5228.1,yes
35,blue-collar,married,professional.course,3,yes,1.4,94.465,-41.8,4.866,5228.1,no
47,admin.,married,university.degree,5,no,1.4,94.465,-41.8,4.866,5228.1,no
26,housemaid,married,university.degree,4,no,1.4,94.465,-41.8,4.866,5228.1,no
35,blue-collar,divorced,basic.9y,4,no,1.4,94.465,-41.8,4.866,5228.1,no
57,self-employed,married,university.degree,5,yes,1.4,94.465,-41.8,4.866,5228.1,no
50,technician,married,professional.course,3,no,1.4,94.465,-41.8,4.866,5228.1,no
43,admin.,married,unknown,2,yes,1.4,94.465,-41.8,4.866,5228.1,no
41,blue-collar,divorced,professional.course,5,unknown,1.4,94.465,-41.8,4.866,5228.1,no
47,blue-collar,married,basic.6y,1,yes,1.4,94.465,-41.8,4.866,5228.1,no
48,blue-collar,divorced,basic.4y,0,yes,1.4,94.465,-41.8,4.866,5228.1,no
45,technician,married,professional.course,1,no,1.4,94.465,-41.8,4.866,5228.1,no
30,blue-collar,single,basic.9y,0,no,1.4,94.465,-41.8,4.866,5228.1,no
45,blue-collar,married,basic.6y,5,no,1.4,94.465,-41.8,4.866,5228.1,no
34,entrepreneur,married,basic.4y,0,no,1.4,94.465,-41.8,4.866,5228.1,no
56,admin.,divorced,unknown,2,no,1.4,94.465,-41.8,4.866,5228.1,no
36,admin.,married,high.school,2,no,1.4,94.465,-41.8,4.866,5228.1,no
45,blue-collar,married,basic.6y,5,no,1.4,94.465,-41.8,4.866,5228.1,no
31,admin.,single,basic.9y,0,no,1.4,94.465,-41.8,4.866,5228.1,no
40,blue-collar,married,basic.9y,4,no,1.4,94.465,-41.8,4.866,5228.1,no
41,admin.,married,high.school,2,no,1.4,94.465,-41.8,4.866,5228.1,no
32,services,married,high.school,4,no,1.4,94.465,-41.8,4.866,5228.1,no
52,housemaid,married,basic.4y,3,no,1.4,94.465,-41.8,4.866,5228.1,no
39,admin.,married,high.school,0,yes,1.4,94.465,-41.8,4.866,5228.1,no
47,blue-collar,married,basic.9y,5,yes,1.4,94.465,-41.8,4.866,5228.1,no
29,services,single,high.school,0,yes,1.4,94.465,-41.8,4.866,5228.1,yes
46,management,married,basic.6y,5,no,1.4,94.465,-41.8,4.866,5228.1,no
34,services,single,high.school,0,no,1.4,94.465,-41.8,4.866,5228.1,no
35,technician,single,high.school,0,yes,1.4,94.465,-41.8,4.866,5228.1,no
30,technician,divorced,professional.course,4,yes,1.4,94.465,-41.8,4.866,5228.1,no
31,entrepreneur,married,university.degree,3,yes,1.4,94.465,-41.8,4.866,5228.1,no
37,blue-collar,married,basic.9y,0,unknown,1.4,94.465,-41.8,4.866,5228.1,no
40,admin.,married,high.school,5,no,1.4,94.465,-41.8,4.866,5228.1,no
47,blue-collar,married,basic.4y,5,yes,1.4,94.465,-41.8,4.866,5228.1,no
43,admin.,married,professional.course,1,yes,1.4,94.465,-41.8,4.866,5228.1,no
30,blue-collar,married,basic.9y,4,no,1.4,94.465,-41.8,4.866,5228.1,no
41,services,married,high.school,2,no,1.4,94.465,-41.8,4.866,5228.1,no
46,admin.,divorced,university.degree,3,no,1.4,94.465,-41.8,4.866,5228.1,yes
32,technician,married,professional.course,0,no,1.4,94.465,-41.8,4.866,5228.1,no
47,entrepreneur,married,professional.course,5,unknown,1.4,94.465,-41.8,4.866,5228.1,no
32,services,single,basic.6y,0,unknown,1.4,94.465,-41.8,4.866,5228.1,no
37,entrepreneur,married,basic.9y,1,yes,1.4,94.465,-41.8,4.866,5228.1,no
27,blue-collar,single,basic.9y,0,no,1.4,94.465,-41.8,4.866,5228.1,no
39,admin.,married,university.degree,5,yes,1.4,94.465,-41.8,4.866,5228.1,no
56,technician,married,professional.course,4,yes,1.4,94.465,-41.8,4.866,5228.1,no
39,management,divorced,university.degree,3,no,1.4,94.465,-41.8,4.866,5228.1,yes
35,blue-collar,married,basic.6y,4,no,1.4,94.465,-41.8,4.866,5228.1,no
36,management,divorced,professional.course,1,no,1.4,94.465,-41.8,4.866,5228.1,no
49,technician,married,university.degree,4,yes,1.4,94.465,-41.8,4.866,5228.1,no
40,entrepreneur,married,basic.9y,5,yes,1.4,94.465,-41.8,4.866,5228.1,no
34,blue-collar,divorced,professional.course,0,no,1.4,94.465,-41.8,4.866,5228.1,yes
51,unemployed,married,high.school,2,no,1.4,94.465,-41.8,4.866,5228.1,no
38,entrepreneur,married,university.degree,3,no,1.4,94.465,-41.8,4.866,5228.1,yes
37,admin.,married,basic.9y,0,yes,1.4,94.465,-41.8,4.866,5228.1,no
51,admin.,married,university.degree,0,no,1.4,94.465,-41.8,4.866,5228.1,yes
34,admin.,single,basic.9y,0,yes,1.4,94.465,-41.8,4.866,5228.1,no
47,admin.,married,unknown,1,yes,1.4,94.465,-41.8,4.866,5228.1,no
38,management,married,high.school,0,no,1.4,94.465,-41.8,4.866,5228.1,no
43,services,married,basic.9y,1,no,1.4,94.465,-41.8,4.866,5228.1,no
46,blue-collar,married,basic.9y,3,no,1.4,94.465,-41.8,4.866,5228.1,no
38,admin.,single,high.school,0,yes,1.4,94.465,-41.8,4.866,5228.1,no
25,services,single,professional.course,0,yes,1.4,94.465,-41.8,4.866,5228.1,no
37,technician,married,professional.course,1,no,1.4,94.465,-41.8,4.866,5228.1,no
46,admin.,divorced,university.degree,0,no,1.4,94.465,-41.8,4.866,5228.1,yes
52,blue-collar,married,unknown,3,yes,1.4,94.465,-41.8,4.866,5228.1,no
34,admin.,single,university.degree,0,no,1.4,94.465,-41.8,4.866,5228.1,no
37,technician,married,professional.course,4,no,1.4,94.465,-41.8,4.866,5228.1,no
40,admin.,married,university.degree,1,no,1.4,94.465,-41.8,4.866,5228.1,yes
27,blue-collar,married,basic.4y,3,yes,1.4,94.465,-41.8,4.866,5228.1,no
43,technician,married,basic.9y,2,no,1.4,94.465,-41.8,4.866,5228.1,no
29,blue-collar,married,high.school,1,no,1.4,94.465,-41.8,4.866,5228.1,no
45,self-employed,married,university.degree,5,no,1.4,94.465,-41.8,4.866,5228.1,yes
36,services,married,high.school,3,yes,1.4,94.465,-41.8,4.866,5228.1,no
30,management,single,university.degree,0,no,1.4,94.465,-41.8,4.866,5228.1,yes
48,admin.,divorced,high.school,2,yes,1.4,94.465,-41.8,4.866,5228.1,no
41,admin.,married,high.school,2,yes,1.4,94.465,-41.8,4.866,5228.1,no
42,admin.,married,university.degree,0,yes,1.4,94.465,-41.8,4.866,5228.1,no
37,blue-collar,married,basic.4y,4,yes,1.4,94.465,-41.8,4.866,5228.1,no
48,blue-collar,married,basic.4y,5,no,1.4,94.465,-41.8,4.866,5228.1,no
38,unemployed,married,basic.4y,0,no,1.4,94.465,-41.8,4.866,5228.1,no
41,technician,married,university.degree,5,unknown,1.4,94.465,-41.8,4.866,5228.1,no
35,technician,married,professional.course,5,yes,1.4,94.465,-41.8,4.866,5228.1,no
39,blue-collar,married,basic.6y,0,no,1.4,94.465,-41.8,4.866,5228.1,no
45,services,divorced,unknown,0,no,1.4,94.465,-41.8,4.866,5228.1,no
23,blue-collar,married,high.school,1,no,1.4,94.465,-41.8,4.866,5228.1,no
42,unemployed,married,basic.6y,1,no,1.4,94.465,-41.8,4.866,5228.1,no
31,services,married,high.school,0,yes,1.4,94.465,-41.8,4.866,5228.1,no
43,blue-collar,married,basic.9y,5,no,1.4,94.465,-41.8,4.866,5228.1,no
25,technician,single,university.degree,0,yes,1.4,94.465,-41.8,4.866,5228.1,no
36,admin.,married,high.school,2,yes,1.4,94.465,-41.8,4.866,5228.1,no
46,technician,married,professional.course,1,yes,1.4,94.465,-41.8,4.866,5228.1,no
57,technician,single,professional.course,0,yes,1.4,94.465,-41.8,4.866,5228.1,no
41,blue-collar,married,basic.4y,3,no,1.4,94.465,-41.8,4.866,5228.1,no
44,services,married,high.school,3,yes,1.4,94.465,-41.8,4.866,5228.1,no
53,technician,married,professional.course,0,yes,1.4,94.465,-41.8,4.866,5228.1,no
46,management,married,university.degree,1,yes,1.4,94.465,-41.8,4.866,5228.1,no
29,services,single,high.school,0,no,1.4,94.465,-41.8,4.866,5228.1,no
45,housemaid,married,professional.course,2,no,1.4,94.465,-41.8,4.866,5228.1,no
42,blue-collar,divorced,high.school,4,no,1.4,94.465,-41.8,4.866,5228.1,no
50,blue-collar,married,basic.4y,2,no,1.4,94.465,-41.8,4.866,5228.1,no
44,housemaid,married,basic.4y,2,no,1.4,94.465,-41.8,4.866,5228.1,no
32,housemaid,married,high.school,4,no,1.4,94.465,-41.8,4.866,5228.1,no
32,housemaid,single,high.school,0,no,1.4,94.465,-41.8,4.866,5228.1,no
35,admin.,married,university.degree,0,yes,1.4,94.465,-41.8,4.967,5228.1,no
30,services,married,high.school,5,no,1.4,94.465,-41.8,4.967,5228.1,no
30,services,married,high.school,4,unknown,1.4,94.465,-41.8,4.967,5228.1,no
30,services,married,high.school,2,no,1.4,94.465,-41.8,4.967,5228.1,no
31,services,married,high.school,3,yes,1.4,94.465,-41.8,4.967,5228.1,no
50,entrepreneur,married,unknown,1,no,1.4,94.465,-41.8,4.967,5228.1,no
36,blue-collar,married,high.school,2,yes,1.4,94.465,-41.8,4.967,5228.1,no
48,admin.,divorced,university.degree,1,no,1.4,94.465,-41.8,4.967,5228.1,yes
36,blue-collar,married,high.school,5,no,1.4,94.465,-41.8,4.967,5228.1,no
50,blue-collar,married,basic.4y,5,yes,1.4,94.465,-41.8,4.967,5228.1,no
47,entrepreneur,married,unknown,0,no,1.4,94.465,-41.8,4.967,5228.1,no
54,retired,married,professional.course,5,yes,1.4,94.465,-41.8,4.967,5228.1,no
33,admin.,single,university.degree,0,no,1.4,94.465,-41.8,4.967,5228.1,yes
41,management,married,high.school,1,unknown,1.4,94.465,-41.8,4.967,5228.1,no
35,services,married,high.school,4,yes,1.4,94.465,-41.8,4.967,5228.1,no
33,blue-collar,single,basic.9y,0,yes,1.4,94.465,-41.8,4.967,5228.1,no
44,management,single,university.degree,0,no,1.4,94.465,-41.8,4.967,5228.1,yes
38,blue-collar,divorced,unknown,4,no,1.4,94.465,-41.8,4.967,5228.1,no
46,blue-collar,married,high.school,1,no,1.4,94.465,-41.8,4.967,5228.1,no
35,blue-collar,married,basic.9y,1,no,1.4,94.465,-41.8,4.967,5228.1,no
39,services,married,high.school,2,yes,1.4,94.465,-41.8,4.967,5228.1,yes
33,blue-collar,married,basic.9y,5,no,1.4,94.465,-41.8,4.967,5228.1,no
60,admin.,single,high.school,0,no,1.4,94.465,-41.8,4.967,5228.1,no
36,technician,married,professional.course,0,no,1.4,94.465,-41.8,4.967,5228.1,no
54,technician,married,basic.9y,5,no,1.4,94.465,-41.8,4.967,5228.1,no
35,technician,married,university.degree,1,yes,1.4,94.465,-41.8,4.967,5228.1,no
32,management,married,high.school,1,no,1.4,94.465,-41.8,4.967,5228.1,no
30,blue-collar,married,basic.9y,1,unknown,1.4,94.465,-41.8,4.967,5228.1,no
34,services,married,high.school,0,no,1.4,94.465,-41.8,4.967,5228.1,no
54,entrepreneur,married,basic.9y,5,no,1.4,94.465,-41.8,4.967,5228.1,no
50,admin.,married,high.school,0,no,1.4,94.465,-41.8,4.967,5228.1,no
41,housemaid,married,basic.6y,5,no,1.4,94.465,-41.8,4.967,5228.1,no
54,management,married,high.school,4,no,1.4,94.465,-41.8,4.967,5228.1,no
44,technician,married,basic.9y,2,yes,1.4,94.465,-41.8,4.967,5228.1,no
31,blue-collar,married,unknown,1,no,1.4,94.465,-41.8,4.967,5228.1,no
38,technician,married,professional.course,1,yes,1.4,94.465,-41.8,4.967,5228.1,no
53,services,married,high.school,5,no,1.4,94.465,-41.8,4.967,5228.1,no
37,blue-collar,married,basic.4y,2,no,1.4,94.465,-41.8,4.967,5228.1,no
49,technician,married,professional.course,0,yes,1.4,94.465,-41.8,4.967,5228.1,no
45,self-employed,married,basic.4y,5,no,1.4,94.465,-41.8,4.967,5228.1,no
40,technician,married,professional.course,2,no,1.4,94.465,-41.8,4.967,5228.1,no
50,blue-collar,married,basic.4y,4,yes,1.4,94.465,-41.8,4.967,5228.1,no
41,blue-collar,married,basic.9y,2,yes,1.4,94.465,-41.8,4.967,5228.1,no
56,blue-collar,married,basic.4y,2,no,1.4,94.465,-41.8,4.967,5228.1,no
43,blue-collar,married,basic.9y,2,no,1.4,94.465,-41.8,4.967,5228.1,no
34,admin.,married,university.degree,1,yes,1.4,94.465,-41.8,4.967,5228.1,no
54,technician,married,university.degree,1,yes,1.4,94.465,-41.8,4.967,5228.1,no
57,management,divorced,university.degree,2,yes,1.4,94.465,-41.8,4.967,5228.1,no
58,technician,married,unknown,3,yes,1.4,94.465,-41.8,4.967,5228.1,no
54,technician,married,university.degree,1,no,1.4,94.465,-41.8,4.967,5228.1,no
42,blue-collar,married,basic.6y,0,yes,1.4,94.465,-41.8,4.967,5228.1,no
47,technician,married,basic.9y,2,no,1.4,94.465,-41.8,4.967,5228.1,no
31,admin.,single,university.degree,0,no,1.4,94.465,-41.8,4.967,5228.1,yes
48,unemployed,married,high.school,4,yes,1.4,94.465,-41.8,4.967,5228.1,no
36,management,married,university.degree,1,no,1.4,94.465,-41.8,4.967,5228.1,yes
39,blue-collar,married,basic.9y,2,yes,1.4,94.465,-41.8,4.967,5228.1,no
27,services,single,professional.course,0,no,1.4,94.465,-41.8,4.967,5228.1,no
33,admin.,married,professional.course,1,yes,1.4,94.465,-41.8,4.967,5228.1,no
30,self-employed,married,professional.course,4,no,1.4,94.465,-41.8,4.967,5228.1,no
50,management,married,university.degree,3,no,1.4,94.465,-41.8,4.967,5228.1,no
50,self-employed,married,university.degree,1,no,1.4,94.465,-41.8,4.967,5228.1,no
41,admin.,single,high.school,0,yes,1.4,94.465,-41.8,4.967,5228.1,no
26,services,single,high.school,0,no,1.4,94.465,-41.8,4.967,5228.1,no
51,services,married,high.school,5,yes,1.4,94.465,-41.8,4.967,5228.1,no
32,admin.,single,university.degree,0,yes,1.4,94.465,-41.8,4.967,5228.1,no
44,blue-collar,married,basic.4y,3,yes,1.4,94.465,-41.8,4.967,5228.1,no
44,blue-collar,married,basic.4y,5,yes,1.4,94.465,-41.8,4.967,5228.1,no
39,technician,married,unknown,5,no,1.4,94.465,-41.8,4.967,5228.1,no
56,blue-collar,married,basic.4y,2,no,1.4,94.465,-41.8,4.967,5228.1,yes
35,blue-collar,single,unknown,0,no,1.4,94.465,-41.8,4.967,5228.1,no
40,admin.,divorced,basic.9y,5,no,1.4,94.465,-41.8,4.967,5228.1,no
41,blue-collar,married,basic.4y,4,no,1.4,94.465,-41.8,4.967,5228.1,no
29,technician,married,professional.course,5,no,1.4,94.465,-41.8,4.967,5228.1,no
48,services,married,high.school,5,yes,1.4,94.465,-41.8,4.967,5228.1,no
33,blue-collar,married,basic.4y,0,no,1.4,94.465,-41.8,4.967,5228.1,no
31,blue-collar,single,high.school,0,no,1.4,94.465,-41.8,4.967,5228.1,no
52,self-employed,married,basic.4y,0,no,1.4,94.465,-41.8,4.967,5228.1,yes
58,technician,divorced,basic.9y,3,no,1.4,94.465,-41.8,4.967,5228.1,no
45,blue-collar,married,basic.9y,3,yes,1.4,94.465,-41.8,4.967,5228.1,no
34,technician,married,professional.course,0,no,1.4,94.465,-41.8,4.967,5228.1,no
35,blue-collar,married,basic.4y,5,no,1.4,94.465,-41.8,4.967,5228.1,no
32,technician,single,high.school,0,no,1.4,94.465,-41.8,4.967,5228.1,no
50,services,married,unknown,3,no,1.4,94.465,-41.8,4.967,5228.1,no
53,blue-collar,married,basic.4y,2,no,1.4,94.465,-41.8,4.967,5228.1,no
45,admin.,single,basic.9y,0,yes,1.4,94.465,-41.8,4.967,5228.1,no
36,services,married,high.school,0,no,1.4,94.465,-41.8,4.967,5228.1,no
52,technician,married,basic.9y,4,no,1.4,94.465,-41.8,4.967,5228.1,no
41,blue-collar,married,high.school,0,no,1.4,94.465,-41.8,4.967,5228.1,no
50,technician,married,professional.course,1,no,1.4,94.465,-41.8,4.967,5228.1,no
57,retired,married,basic.4y,3,no,1.4,94.465,-41.8,4.967,5228.1,no
34,admin.,single,high.school,0,yes,1.4,94.465,-41.8,4.967,5228.1,no
30,services,married,high.school,4,yes,1.4,94.465,-41.8,4.967,5228.1,no
33,self-employed,married,basic.9y,3,no,1.4,94.465,-41.8,4.967,5228.1,no
53,blue-collar,married,basic.9y,0,no,1.4,94.465,-41.8,4.967,5228.1,no
35,unemployed,married,university.degree,5,yes,1.4,94.465,-41.8,4.967,5228.1,no
34,blue-collar,married,basic.9y,0,no,1.4,94.465,-41.8,4.967,5228.1,no
41,technician,married,basic.9y,4,yes,1.4,94.465,-41.8,4.967,5228.1,no
39,admin.,married,high.school,1,yes,1.4,94.465,-41.8,4.967,5228.1,no
55,services,married,high.school,0,yes,1.4,94.465,-41.8,4.967,5228.1,no
42,services,married,professional.course,1,no,1.4,94.465,-41.8,4.967,5228.1,no
40,services,divorced,basic.6y,1,no,1.4,94.465,-41.8,4.967,5228.1,no
30,services,divorced,high.school,0,yes,1.4,94.465,-41.8,4.967,5228.1,no
56,blue-collar,married,high.school,4,yes,1.4,94.465,-41.8,4.967,5228.1,no
41,management,married,unknown,5,yes,1.4,94.465,-41.8,4.967,5228.1,no
32,blue-collar,married,high.school,0,no,1.4,94.465,-41.8,4.967,5228.1,no
35,admin.,single,university.degree,0,yes,1.4,94.465,-41.8,4.967,5228.1,no
42,retired,married,basic.9y,2,no,1.4,94.465,-41.8,4.967,5228.1,no
28,admin.,single,university.degree,0,no,1.4,94.465,-41.8,4.967,5228.1,yes
52,unknown,married,basic.4y,2,yes,1.4,94.465,-41.8,4.967,5228.1,no
38,admin.,married,university.degree,0,no,1.4,94.465,-41.8,4.967,5228.1,no
35,unemployed,married,university.degree,4,no,1.4,94.465,-41.8,4.967,5228.1,yes
58,services,married,high.school,1,yes,1.4,94.465,-41.8,4.967,5228.1,no
35,entrepreneur,divorced,high.school,5,no,1.4,94.465,-41.8,4.967,5228.1,no
39,admin.,single,high.school,0,yes,1.4,94.465,-41.8,4.967,5228.1,no
37,blue-collar,married,basic.9y,5,yes,1.4,94.465,-41.8,4.967,5228.1,no
33,blue-collar,married,professional.course,1,yes,1.4,94.465,-41.8,4.967,5228.1,yes
40,admin.,single,high.school,0,no,1.4,94.465,-41.8,4.967,5228.1,no
35,blue-collar,married,high.school,0,no,1.4,94.465,-41.8,4.967,5228.1,no
42,blue-collar,married,basic.4y,1,no,1.4,94.465,-41.8,4.967,5228.1,no
26,entrepreneur,married,university.degree,2,yes,1.4,94.465,-41.8,4.967,5228.1,no
47,blue-collar,single,basic.4y,0,yes,1.4,94.465,-41.8,4.967,5228.1,no
28,admin.,married,high.school,1,no,1.4,94.465,-41.8,4.967,5228.1,no
38,admin.,married,university.degree,5,no,1.4,94.465,-41.8,4.967,5228.1,yes
35,management,single,unknown,0,no,1.4,94.465,-41.8,4.967,5228.1,yes
36,blue-collar,married,basic.9y,5,yes,1.4,94.465,-41.8,4.967,5228.1,no
35,technician,single,university.degree,0,no,1.4,94.465,-41.8,4.967,5228.1,yes
28,entrepreneur,married,basic.9y,0,yes,1.4,94.465,-41.8,4.967,5228.1,no
43,management,married,university.degree,0,no,1.4,94.465,-41.8,4.967,5228.1,yes
38,housemaid,married,basic.9y,0,yes,1.4,94.465,-41.8,4.967,5228.1,no
44,blue-collar,married,basic.9y,0,yes,1.4,94.465,-41.8,4.967,5228.1,no
42,technician,single,professional.course,0,no,1.4,94.465,-41.8,4.967,5228.1,no
35,blue-collar,married,basic.9y,1,no,1.4,94.465,-41.8,4.967,5228.1,no
32,unemployed,single,high.school,0,yes,1.4,94.465,-41.8,4.967,5228.1,no
41,unknown,married,basic.6y,0,no,1.4,94.465,-41.8,4.967,5228.1,no
32,blue-collar,married,basic.6y,1,no,1.4,94.465,-41.8,4.967,5228.1,yes
30,admin.,married,university.degree,4,no,1.4,94.465,-41.8,4.967,5228.1,no
35,admin.,married,high.school,3,no,1.4,94.465,-41.8,4.967,5228.1,no
52,entrepreneur,married,university.degree,2,no,1.4,94.465,-41.8,4.967,5228.1,yes
48,blue-collar,married,basic.4y,0,unknown,1.4,94.465,-41.8,4.967,5228.1,no
35,retired,single,basic.6y,0,yes,1.4,94.465,-41.8,4.967,5228.1,no
44,technician,married,professional.course,5,no,1.4,94.465,-41.8,4.967,5228.1,no
33,admin.,single,university.degree,0,yes,1.4,94.465,-41.8,4.967,5228.1,no
47,admin.,married,high.school,2,unknown,1.4,94.465,-41.8,4.967,5228.1,no
30,admin.,divorced,university.degree,4,yes,1.4,94.465,-41.8,4.967,5228.1,no
